yyyy,periodQ,PerNo,加班數,出差數A,出差數B,請假數A,請假數B
2017,2017Q4,5970,0,4,0,2,0
2017,2017Q4,5972,0,0,0,2,0
2017,2017Q4,5973,1,3,0,3,0
2017,2017Q4,5978,0,2,0,1,0
2017,2017Q4,5980,0,1,0,2,0
2017,2017Q4,5981,0,1,0,2,0
2017,2017Q4,5986,0,1,0,3,0
2017,2017Q4,5987,0,2,0,1,0
2017,2017Q4,5988,0,0,0,5,0
2017,2017Q4,5991,1,1,0,3,0
2017,2017Q4,5992,2,1,0,3,0
2017,2017Q4,5997,0,6,0,2,0
2017,2017Q4,6000,0,1,0,3,0
2017,2017Q4,6002,3,4,0,4,0
2017,2017Q4,6006,2,0,0,4,0
2017,2017Q4,6007,0,2,0,1,0
2017,2017Q4,6008,0,2,0,5,0
2017,2017Q4,6009,0,1,0,3,0
2017,2017Q4,6012,1,3,0,2,0
2017,2017Q4,6017,0,1,0,3,0
2017,2017Q4,6021,0,0,0,0,0
2017,2017Q4,6022,0,1,0,2,0
2017,2017Q4,6024,0,4,0,4,0
2017,2017Q4,6025,0,1,0,2,0
2017,2017Q4,6026,0,6,0,2,0
2017,2017Q4,6028,0,0,0,2,0
2017,2017Q4,6029,1,1,0,1,0
2017,2017Q4,6032,0,1,0,12,0
2017,2017Q4,6035,1,1,0,1,0
2017,2017Q4,6036,1,2,0,4,0
2017,2017Q4,6037,0,0,0,2,0
2017,2017Q4,6040,1,2,2,2,0
2017,2017Q4,6043,1,1,0,2,0
2017,2017Q4,6045,0,1,0,4,0
2017,2017Q4,6046,1,1,0,2,0
2017,2017Q4,6048,0,2,1,3,0
2017,2017Q4,6054,0,1,0,3,0
2017,2017Q4,6058,0,1,0,3,0
2017,2017Q4,6060,0,2,1,1,0
2017,2017Q4,6061,0,1,0,2,0
2017,2017Q4,6062,0,3,0,3,0
2017,2017Q4,6063,0,1,0,0,0
2017,2017Q4,6067,0,0,1,7,0
2017,2017Q4,6070,0,0,0,1,0
2017,2017Q4,6075,0,2,1,2,0
2017,2017Q4,6076,9,2,0,4,0
2017,2017Q4,6077,0,2,1,2,0
2017,2017Q4,6078,0,2,0,2,0
2017,2017Q4,6079,0,1,0,2,0
2017,2017Q4,6081,1,11,0,3,0
2017,2017Q4,6082,0,1,0,3,0
2017,2017Q4,6086,0,4,0,3,0
2017,2017Q4,6087,1,1,0,5,0
2017,2017Q4,6088,0,1,0,2,0
2017,2017Q4,6090,0,1,0,1,0
2017,2017Q4,6091,0,2,1,3,0
2017,2017Q4,6096,0,1,0,4,0
2017,2017Q4,6097,0,2,0,2,0
2017,2017Q4,6101,0,6,0,2,0
2017,2017Q4,6104,5,1,0,4,0
2017,2017Q4,6106,0,1,0,3,0
2017,2017Q4,6108,0,0,0,2,0
2017,2017Q4,6110,0,1,0,2,0
2017,2017Q4,6111,1,0,0,6,0
2017,2017Q4,6112,0,1,1,3,0
2017,2017Q4,6114,0,2,0,1,0
2017,2017Q4,6119,0,0,0,4,0
2017,2017Q4,6120,0,0,0,0,0
2017,2017Q4,6125,0,6,0,4,0
2017,2017Q4,6126,2,1,0,2,0
2017,2017Q4,6127,0,0,0,1,0
2017,2017Q4,6128,0,1,0,4,0
2017,2017Q4,6131,1,1,0,0,0
2017,2017Q4,6132,0,0,0,2,0
2017,2017Q4,6133,0,2,0,4,0
2017,2017Q4,6135,0,1,0,2,0
2017,2017Q4,6136,0,2,0,3,0
2017,2017Q4,6137,0,1,0,3,0
2017,2017Q4,6142,1,0,0,1,0
2017,2017Q4,6144,0,1,0,2,0
2017,2017Q4,6145,7,0,0,1,0
2017,2017Q4,6146,0,2,0,5,0
2017,2017Q4,6147,0,4,0,1,0
2017,2017Q4,6151,1,2,0,1,0
2017,2017Q4,6153,0,3,0,2,0
2017,2017Q4,6154,0,1,0,0,1
2017,2017Q4,6156,2,7,0,1,0
2017,2017Q4,6157,3,1,0,2,0
2017,2017Q4,6159,0,0,0,2,0
2017,2017Q4,6161,0,1,0,3,0
2017,2017Q4,6163,0,0,1,3,0
2017,2017Q4,6167,0,1,0,3,0
2017,2017Q4,6168,1,0,0,5,0
2017,2017Q4,6172,0,0,0,1,0
2017,2017Q4,6175,0,1,0,1,0
2017,2017Q4,6176,2,1,0,4,0
2017,2017Q4,6183,6,0,0,2,0
2017,2017Q4,6187,1,4,0,2,0
2017,2017Q4,6192,3,1,0,2,0
2017,2017Q4,6193,0,4,1,2,0
2017,2017Q4,6194,6,3,2,4,0
2017,2017Q4,6195,0,0,0,0,0
2017,2017Q4,6197,5,2,0,5,0
2017,2017Q4,6198,0,0,0,1,0
2017,2017Q4,6199,1,0,1,2,0
2017,2017Q4,6201,0,0,0,1,0
2017,2017Q4,6204,0,0,0,1,0
2017,2017Q4,6205,0,1,0,3,0
2017,2017Q4,6206,1,1,1,4,0
2017,2017Q4,6207,0,1,0,3,0
2017,2017Q4,6209,0,0,0,3,0
2017,2017Q4,6213,0,4,0,3,0
2017,2017Q4,6220,2,4,0,0,0
2017,2017Q4,6224,0,7,0,3,0
2017,2017Q4,6225,0,3,0,2,0
2017,2017Q4,6226,0,0,0,2,0
2017,2017Q4,6228,0,3,0,1,0
2017,2017Q4,6235,5,2,0,3,0
2017,2017Q4,6237,0,2,0,2,0
2017,2017Q4,6241,0,1,0,2,0
2017,2017Q4,6242,0,2,0,0,0
2017,2017Q4,6243,0,2,2,4,0
2017,2017Q4,6244,0,2,0,6,0
2017,2017Q4,6246,0,1,0,4,0
2017,2017Q4,6247,0,6,0,8,0
2017,2017Q4,6249,0,0,0,1,6
2017,2017Q4,6250,0,1,0,5,0
2017,2017Q4,6253,0,3,0,4,0
2017,2017Q4,6255,0,2,0,5,0
2017,2017Q4,6259,1,2,0,3,0
2017,2017Q4,6260,1,5,1,2,0
2017,2017Q4,6261,0,5,0,2,0
2017,2017Q4,6262,0,1,0,2,0
2017,2017Q4,6263,0,0,0,3,0
2017,2017Q4,6264,0,1,0,3,0
2017,2017Q4,6265,0,1,0,1,0
2017,2017Q4,6267,2,7,0,3,0
2017,2017Q4,6270,1,2,0,4,0
2017,2017Q4,6273,0,1,0,1,0
2017,2017Q4,6274,0,0,0,0,0
2017,2017Q4,6276,0,5,0,2,0
2017,2017Q4,6284,0,0,0,0,0
2017,2017Q4,6285,2,3,0,1,0
2017,2017Q4,6287,0,0,0,6,0
2017,2017Q4,6288,0,3,1,1,5
2017,2017Q4,6290,2,1,0,1,0
2017,2017Q4,6292,2,2,0,2,0
2017,2017Q4,6293,0,3,0,2,0
2017,2017Q4,6295,0,1,0,3,0
2017,2017Q4,6297,0,1,0,3,0
2017,2017Q4,6304,0,0,0,3,0
2017,2017Q4,6305,1,3,0,2,0
2017,2017Q4,6308,0,2,0,1,0
2017,2017Q4,6314,3,1,0,3,0
2017,2017Q4,6315,0,1,0,7,0
2017,2017Q4,6317,0,1,0,1,0
2017,2017Q4,6318,3,1,3,2,0
2017,2017Q4,6319,0,2,0,2,0
2017,2017Q4,6323,4,1,0,7,0
2017,2017Q4,6324,0,2,1,3,0
2017,2017Q4,6330,0,0,0,3,0
2017,2017Q4,6332,0,4,0,4,0
2017,2017Q4,6334,0,1,1,3,0
2017,2017Q4,6337,0,0,0,2,0
2017,2017Q4,6339,2,0,0,1,0
2017,2017Q4,6340,0,0,0,2,0
2017,2017Q4,6343,0,1,0,3,0
2017,2017Q4,6344,0,0,0,2,0
2017,2017Q4,6345,4,3,0,3,0
2017,2017Q4,6346,0,3,0,1,0
2017,2017Q4,6349,0,2,0,3,0
2017,2017Q4,6351,0,2,0,3,0
2017,2017Q4,6352,0,0,0,6,0
2017,2017Q4,6357,0,7,2,1,0
2017,2017Q4,6358,2,2,0,3,0
2017,2017Q4,6359,0,1,0,3,0
2017,2017Q4,6360,0,1,0,3,0
2017,2017Q4,6361,0,1,0,6,0
2017,2017Q4,6365,4,1,1,3,0
2017,2017Q4,6366,1,2,0,1,0
2017,2017Q4,6367,1,2,0,1,0
2017,2017Q4,6368,0,0,0,0,0
2017,2017Q4,6369,0,0,0,4,0
2017,2017Q4,6374,5,3,2,3,0
2017,2017Q4,6380,0,0,0,6,0
2017,2017Q4,6382,1,3,0,1,0
2017,2017Q4,6384,0,1,0,3,0
2017,2017Q4,6385,0,2,0,4,0
2017,2017Q4,6386,1,3,2,4,0
2017,2017Q4,6387,0,3,1,1,0
2017,2017Q4,6391,2,6,0,0,0
2017,2017Q4,6393,0,2,0,4,0
2017,2017Q4,6398,0,0,0,2,0
2017,2017Q4,6399,9,0,0,4,0
2017,2017Q4,6404,0,4,2,1,0
2017,2017Q4,6406,0,2,0,1,0
2017,2017Q4,6407,0,2,0,3,0
2017,2017Q4,6409,1,2,0,3,0
2017,2017Q4,6411,1,1,0,1,0
2017,2017Q4,6414,0,1,0,4,0
2017,2017Q4,6415,0,1,0,10,0
2017,2017Q4,6417,0,2,0,0,0
2017,2017Q4,6419,0,2,0,4,0
2017,2017Q4,6420,0,1,0,5,0
2017,2017Q4,6423,0,1,0,3,0
2017,2017Q4,6424,0,4,0,3,0
2017,2017Q4,6426,5,1,0,3,0
2017,2017Q4,6427,0,1,0,5,0
2017,2017Q4,6428,0,2,0,2,0
2017,2017Q4,6430,0,0,0,2,0
2017,2017Q4,6434,0,2,0,2,0
2017,2017Q4,6436,0,2,0,4,0
2017,2017Q4,6437,0,1,0,1,0
2017,2017Q4,6438,3,1,1,1,0
2017,2017Q4,6439,0,3,0,3,0
2017,2017Q4,6441,0,0,0,2,0
2017,2017Q4,6442,0,5,0,2,0
2017,2017Q4,6448,0,3,0,1,0
2017,2017Q4,6453,1,0,0,1,0
2017,2017Q4,6454,0,3,1,2,0
2017,2017Q4,6455,0,2,0,1,0
2017,2017Q4,6457,0,0,0,3,0
2017,2017Q4,6460,12,2,0,3,0
2017,2017Q4,6461,0,3,2,2,0
2017,2017Q4,6463,6,1,0,2,0
2017,2017Q4,6465,0,3,0,1,0
2017,2017Q4,6468,2,2,0,3,0
2017,2017Q4,6472,0,5,0,2,0
2017,2017Q4,6473,0,1,0,5,0
2017,2017Q4,6478,1,5,0,3,0
2017,2017Q4,6479,0,0,0,4,0
2017,2017Q4,6480,1,1,0,1,0
2017,2017Q4,6481,0,1,0,2,0
2017,2017Q4,6486,0,0,0,3,0
2017,2017Q4,6487,0,0,0,0,0
2017,2017Q4,6492,1,0,0,1,0
2017,2017Q4,6496,0,2,2,5,0
2017,2017Q4,6498,0,4,0,0,0
2017,2017Q4,6505,0,0,0,4,0
2017,2017Q4,6507,0,0,0,1,0
2017,2017Q4,6509,0,5,0,1,0
2017,2017Q4,6511,1,1,0,4,0
2017,2017Q4,6513,0,2,0,2,0
2017,2017Q4,6514,1,1,0,5,0
2017,2017Q4,6519,0,2,0,2,0
2017,2017Q4,6520,4,0,0,1,0
2017,2017Q4,6521,0,1,0,3,0
2017,2017Q4,6522,0,1,0,5,0
2017,2017Q4,6526,0,0,0,5,0
2017,2017Q4,6530,0,2,0,3,0
2017,2017Q4,6531,0,1,1,3,0
2017,2017Q4,6533,0,2,2,2,0
2017,2017Q4,6534,2,2,0,3,0
2017,2017Q4,6535,0,3,0,5,0
2017,2017Q4,6538,0,1,0,1,0
2017,2017Q4,6540,0,3,0,3,0
2017,2017Q4,6543,0,2,0,3,0
2017,2017Q4,6550,0,9,0,1,0
2017,2017Q4,6551,0,2,0,2,0
2017,2017Q4,6554,0,1,0,6,0
2017,2017Q4,6559,1,0,0,3,0
2017,2017Q4,6561,0,0,0,3,0
2017,2017Q4,6562,1,1,0,3,0
2017,2017Q4,6563,0,3,0,2,0
2017,2017Q4,6566,0,1,3,4,0
2017,2017Q4,6568,0,0,0,2,0
2017,2017Q4,6570,1,2,0,4,0
2017,2017Q4,6572,4,0,3,3,0
2017,2017Q4,6574,0,3,2,4,0
2017,2017Q4,6580,1,2,0,4,0
2017,2017Q4,6583,0,1,0,2,0
2017,2017Q4,6584,0,0,0,2,0
2017,2017Q4,6587,2,4,0,5,0
2017,2017Q4,6589,0,3,0,2,0
2017,2017Q4,6595,3,1,0,5,0
2017,2017Q4,6597,0,2,0,2,0
2017,2017Q4,6599,0,6,0,3,0
2017,2017Q4,6600,0,0,0,2,0
2017,2017Q4,6603,0,3,0,2,0
2017,2017Q4,6605,1,0,0,2,0
2017,2017Q4,6612,0,1,1,1,0
2017,2017Q4,6614,0,1,0,1,0
2017,2017Q4,6616,0,2,0,2,0
2017,2017Q4,6617,0,1,0,4,0
2017,2017Q4,6618,0,1,0,2,0
2017,2017Q4,6620,2,3,0,3,0
2017,2017Q4,6623,0,0,0,2,0
2017,2017Q4,6628,0,2,0,5,0
2017,2017Q4,6631,0,1,0,3,0
2017,2017Q4,6633,3,1,0,11,0
2017,2017Q4,6636,0,2,0,0,0
2017,2017Q4,6637,3,2,0,5,0
2017,2017Q4,6638,0,1,0,3,0
2017,2017Q4,6640,0,0,0,5,0
2017,2017Q4,6646,0,1,0,0,0
2017,2017Q4,6648,2,1,2,2,0
2017,2017Q4,6649,2,7,0,1,0
2017,2017Q4,6650,0,1,0,5,0
2017,2017Q4,6652,8,5,0,1,0
2017,2017Q4,6656,0,1,0,5,15
2017,2017Q4,6662,0,3,0,1,0
2017,2017Q4,6663,0,0,0,3,0
2017,2017Q4,6664,0,1,2,5,0
2017,2017Q4,6667,3,5,0,2,0
2017,2017Q4,6672,12,3,0,1,0
2017,2017Q4,6675,1,2,0,3,0
2017,2017Q4,6676,0,0,0,2,0
2017,2017Q4,6677,2,0,0,3,0
2017,2017Q4,6679,0,1,0,4,0
2017,2017Q4,6681,0,0,0,4,0
2017,2017Q4,6682,3,1,3,4,0
2017,2017Q4,6685,0,4,0,1,0
2017,2017Q4,6686,0,0,0,3,2
2017,2017Q4,6688,0,2,0,2,0
2017,2017Q4,6689,0,0,1,3,0
2017,2017Q4,6690,0,1,0,1,0
2017,2017Q4,6694,1,3,0,3,0
2017,2017Q4,6695,0,1,0,1,0
2017,2017Q4,6697,0,2,0,3,0
2017,2017Q4,6700,0,1,1,5,0
2017,2017Q4,6701,0,0,0,0,0
2017,2017Q4,6706,1,5,0,1,0
2017,2017Q4,6707,1,1,0,3,0
2017,2017Q4,6709,2,1,0,5,0
2017,2017Q4,6712,0,1,0,2,0
2017,2017Q4,6713,0,0,0,2,0
2017,2017Q4,6714,0,0,0,6,0
2017,2017Q4,6716,0,1,0,3,0
2017,2017Q4,6718,0,1,0,1,0
2017,2017Q4,6719,0,0,0,3,0
2017,2017Q4,6731,0,0,0,8,0
2017,2017Q4,6734,0,1,0,3,0
2017,2017Q4,6736,0,1,0,0,0
2017,2017Q4,6739,0,1,0,5,0
2017,2017Q4,6740,0,1,0,5,0
2017,2017Q4,6741,0,0,0,0,0
2017,2017Q4,6744,0,7,0,3,0
2017,2017Q4,6745,0,4,0,1,0
2017,2017Q4,6747,0,1,0,4,0
2017,2017Q4,6748,0,0,0,0,0
2017,2017Q4,6750,1,2,0,1,0
2017,2017Q4,6753,0,2,0,0,0
2017,2017Q4,6756,0,1,0,2,0
2017,2017Q4,6757,1,1,0,4,0
2017,2017Q4,6758,2,6,1,5,0
2017,2017Q4,6762,0,0,0,0,0
2017,2017Q4,6765,4,1,0,3,0
2017,2017Q4,6766,0,10,0,1,0
2017,2017Q4,6767,0,1,0,6,0
2017,2017Q4,6769,8,3,0,3,0
2017,2017Q4,6770,0,1,0,4,0
2017,2017Q4,6772,0,1,0,2,0
2017,2017Q4,6776,0,5,0,2,0
2017,2017Q4,6779,0,1,1,3,0
2017,2017Q4,6780,0,0,0,3,0
2017,2017Q4,6784,0,2,2,4,0
2017,2017Q4,6785,0,1,0,3,0
2017,2017Q4,6786,0,3,0,2,0
2017,2017Q4,6788,0,0,0,5,0
2017,2017Q4,6789,0,1,4,0,0
2017,2017Q4,6790,0,1,0,5,0
2017,2017Q4,6792,0,3,0,5,0
2017,2017Q4,6793,0,7,0,2,0
2017,2017Q4,6795,0,0,0,1,0
2017,2017Q4,6796,0,3,0,5,0
2017,2017Q4,6798,3,0,0,2,0
2017,2017Q4,6799,0,1,0,3,0
2017,2017Q4,6801,0,1,0,0,0
2017,2017Q4,6802,0,1,0,2,0
2017,2017Q4,6812,0,2,0,3,0
2017,2017Q4,6815,0,1,0,3,0
2017,2017Q4,6817,0,1,3,3,0
2017,2017Q4,6818,0,1,0,1,0
2017,2017Q4,6819,0,3,0,2,0
2017,2017Q4,6821,0,3,0,2,0
2017,2017Q4,6824,0,0,0,1,0
2017,2017Q4,6825,0,1,0,1,0
2017,2017Q4,6826,0,3,1,5,0
2017,2017Q4,6828,0,5,0,4,0
2017,2017Q4,6829,0,0,0,2,0
2017,2017Q4,6834,0,1,0,4,0
2017,2017Q4,6837,3,1,0,3,0
2017,2017Q4,6838,1,1,0,0,0
2017,2017Q4,6840,0,1,1,1,0
2017,2017Q4,6841,0,1,0,1,0
2017,2017Q4,6843,0,4,0,4,0
2017,2017Q4,6844,0,2,0,5,3
2017,2017Q4,6850,0,3,0,2,0
2017,2017Q4,6854,0,0,0,1,0
2017,2017Q4,6855,0,0,0,4,0
2017,2017Q4,6860,0,2,0,0,0
2017,2017Q4,6865,2,3,0,1,0
2017,2017Q4,6868,0,1,0,1,0
2017,2017Q4,6869,0,6,0,2,0
2017,2017Q4,6872,0,1,0,3,0
2017,2017Q4,6873,1,4,0,3,0
2017,2017Q4,6876,8,6,0,3,0
2017,2017Q4,6878,0,3,0,2,0
2017,2017Q4,6882,1,2,0,4,0
2017,2017Q4,6883,0,3,0,1,0
2017,2017Q4,6884,1,2,0,2,0
2017,2017Q4,6885,0,0,0,2,0
2017,2017Q4,6889,0,1,0,1,0
2017,2017Q4,6890,0,3,0,1,0
2017,2017Q4,6893,0,1,0,3,0
2017,2017Q4,6896,0,1,2,2,0
2017,2017Q4,6898,7,5,0,5,0
2017,2017Q4,6902,0,3,0,2,0
2017,2017Q4,6906,0,1,0,1,3
2017,2017Q4,6911,0,2,0,3,0
2017,2017Q4,6913,0,3,2,3,0
2017,2017Q4,6915,0,0,0,7,0
2017,2017Q4,6916,0,2,0,1,0
2017,2017Q4,6919,0,1,1,1,0
2017,2017Q4,6922,0,0,0,2,0
2017,2017Q4,6924,0,0,0,0,0
2017,2017Q4,6926,0,1,0,5,15
2017,2017Q4,6927,1,3,0,1,2
2017,2017Q4,6929,0,4,2,2,0
2017,2017Q4,6932,0,1,0,3,0
2017,2017Q4,6934,0,0,1,0,0
2017,2017Q4,6936,1,3,0,1,0
2017,2017Q4,6938,0,1,0,3,0
2017,2017Q4,6941,0,0,0,2,0
2017,2017Q4,6942,0,4,0,2,0
2017,2017Q4,6943,0,8,0,6,0
2017,2017Q4,6946,1,1,0,1,0
2017,2017Q4,6947,0,2,2,3,0
2017,2017Q4,6948,0,1,0,1,0
2017,2017Q4,6952,1,1,0,2,0
2017,2017Q4,6961,3,0,0,2,0
2017,2017Q4,6964,0,5,0,0,0
2017,2017Q4,6966,0,1,0,4,0
2017,2017Q4,6967,0,0,0,2,0
2017,2017Q4,6968,0,0,0,0,0
2017,2017Q4,6969,6,0,2,4,0
2017,2017Q4,6971,0,1,0,3,0
2017,2017Q4,6975,0,4,0,2,0
2017,2017Q4,6978,0,0,0,4,0
2017,2017Q4,6983,0,3,0,1,0
2017,2017Q4,6984,0,1,0,2,0
2017,2017Q4,6985,1,1,1,2,0
2017,2017Q4,6987,0,1,0,1,0
2017,2017Q4,6988,0,2,0,1,0
2017,2017Q4,6991,0,4,2,3,0
2017,2017Q4,6993,0,1,0,5,0
2017,2017Q4,6996,0,1,0,4,0
2017,2017Q4,6999,1,3,0,4,0
2017,2017Q4,7002,2,1,0,2,0
2017,2017Q4,7004,0,1,0,4,0
2017,2017Q4,7007,0,1,0,2,0
2017,2017Q4,7008,0,2,0,0,0
2017,2017Q4,7009,0,1,1,0,0
2017,2017Q4,7011,0,1,0,3,0
2017,2017Q4,7012,0,0,0,3,0
2017,2017Q4,7013,0,0,0,4,0
2017,2017Q4,7014,0,3,0,1,0
2017,2017Q4,7016,0,0,0,3,0
2017,2017Q4,7018,0,1,0,4,0
2017,2017Q4,7020,0,1,0,2,0
2017,2017Q4,7023,0,1,1,3,0
2017,2017Q4,7025,9,5,0,2,0
2017,2017Q4,7027,0,1,0,6,0
2017,2017Q4,7029,0,0,0,3,0
2017,2017Q4,7032,0,0,0,2,0
2017,2017Q4,7036,0,3,0,3,0
2017,2017Q4,7040,2,1,0,2,0
2017,2017Q4,7045,7,7,0,0,0
2017,2017Q4,7047,8,13,0,1,0
2017,2017Q4,7048,0,1,0,3,0
2017,2017Q4,7053,0,1,1,1,0
2017,2017Q4,7054,0,1,2,6,0
2017,2017Q4,7055,0,1,0,0,0
2017,2017Q4,7056,4,0,0,4,0
2017,2017Q4,7059,2,2,0,1,0
2017,2017Q4,7061,0,2,0,2,0
2017,2017Q4,7062,0,1,0,1,0
2017,2017Q4,7063,0,0,0,2,0
2017,2017Q4,7065,0,2,0,3,0
2017,2017Q4,7067,0,1,0,3,0
2017,2017Q4,7070,0,1,0,4,0
2017,2017Q4,7071,0,1,0,1,0
2017,2017Q4,7076,0,1,1,2,0
2017,2017Q4,7077,0,1,0,1,0
2017,2017Q4,7084,0,1,0,2,0
2017,2017Q4,7086,0,1,0,2,0
2017,2017Q4,7091,0,1,0,2,0
2017,2017Q4,7093,0,2,0,3,0
2017,2017Q4,7095,0,8,0,3,0
2017,2017Q4,7104,0,4,0,1,0
2017,2017Q4,7108,0,3,0,3,0
2017,2017Q4,7110,0,1,0,6,0
2017,2017Q4,7111,0,1,0,3,0
2017,2017Q4,7117,0,4,0,7,0
2017,2017Q4,7121,0,7,2,2,0
2017,2017Q4,7122,0,0,0,2,0
2017,2017Q4,7125,0,1,1,3,0
2017,2017Q4,7127,1,2,0,3,0
2017,2017Q4,7134,0,2,0,2,0
2017,2017Q4,7135,1,2,0,4,0
2017,2017Q4,7138,0,2,1,1,0
2017,2017Q4,7141,0,2,0,5,0
2017,2017Q4,7145,0,1,0,2,0
2017,2017Q4,7146,0,2,1,2,0
2017,2017Q4,7147,0,0,0,1,0
2017,2017Q4,7150,0,2,0,3,0
2017,2017Q4,7153,2,2,0,3,0
2017,2017Q4,7154,5,1,0,1,0
2017,2017Q4,7155,5,1,0,5,0
2017,2017Q4,7159,0,0,0,2,0
2017,2017Q4,7160,0,1,0,5,0
2017,2017Q4,7164,0,1,0,3,0
2017,2017Q4,7166,0,4,2,4,0
2017,2017Q4,7170,1,2,1,1,0
2017,2017Q4,7171,0,1,0,4,0
2017,2017Q4,7172,0,1,0,4,0
2017,2017Q4,7174,0,3,0,2,0
2017,2017Q4,7175,0,6,0,5,0
2017,2017Q4,7176,5,2,0,1,0
2017,2017Q4,7181,0,3,0,4,0
2017,2017Q4,7182,1,1,0,0,0
2017,2017Q4,7185,0,2,1,4,0
2017,2017Q4,7186,0,1,0,2,0
2017,2017Q4,7188,0,0,0,2,0
2017,2017Q4,7191,0,1,0,3,0
2017,2017Q4,7195,0,2,0,3,0
2017,2017Q4,7196,0,0,0,5,0
2017,2017Q4,7197,0,3,0,2,0
2017,2017Q4,7198,0,1,0,2,0
2017,2017Q4,7199,0,1,0,4,0
2017,2017Q4,7201,0,0,0,2,0
2017,2017Q4,7203,0,5,0,2,0
2017,2017Q4,7206,0,1,0,2,0
2017,2017Q4,7207,0,1,0,2,0
2017,2017Q4,7212,0,0,2,2,0
2017,2017Q4,7218,0,1,12,0,0
2017,2017Q4,7220,0,0,0,2,0
2017,2017Q4,7226,3,1,0,1,0
2017,2017Q4,7228,0,2,0,4,0
2017,2017Q4,7232,0,2,0,2,0
2017,2017Q4,7239,0,2,1,3,0
2017,2017Q4,7241,0,3,0,5,0
2017,2017Q4,7243,2,2,0,5,0
2017,2017Q4,7244,0,1,0,6,0
2017,2017Q4,7246,0,2,0,2,0
2017,2017Q4,7250,6,1,0,1,0
2017,2017Q4,7253,0,3,0,4,0
2017,2017Q4,7259,3,6,0,4,0
2017,2017Q4,7260,0,2,0,4,0
2017,2017Q4,7261,0,1,0,2,0
2017,2017Q4,7262,0,2,0,1,0
2017,2017Q4,7266,0,3,0,3,0
2017,2017Q4,7267,0,1,2,2,0
2017,2017Q4,7269,7,1,0,5,0
2017,2017Q4,7270,0,0,0,2,0
2017,2017Q4,7271,2,1,0,3,0
2017,2017Q4,7277,0,2,0,3,0
2017,2017Q4,7278,0,2,1,2,0
2017,2017Q4,7279,7,1,2,2,0
2017,2017Q4,7282,0,0,0,4,0
2017,2017Q4,7284,0,1,0,2,0
2017,2017Q4,7286,0,5,0,2,0
2017,2017Q4,7287,1,3,1,5,0
2017,2017Q4,7289,4,2,0,5,0
2017,2017Q4,7291,0,5,0,2,0
2017,2017Q4,7294,1,4,0,3,0
2017,2017Q4,7298,0,3,0,1,0
2017,2017Q4,7300,0,1,0,1,0
2017,2017Q4,7301,0,1,0,1,0
2017,2017Q4,7302,0,2,0,3,0
2017,2017Q4,7303,0,3,0,6,0
2017,2017Q4,7304,0,0,0,5,0
2017,2017Q4,7306,1,0,0,2,0
2017,2017Q4,7309,0,1,0,1,0
2017,2017Q4,7312,0,0,0,0,0
2017,2017Q4,7313,2,0,0,1,0
2017,2017Q4,7318,0,1,0,4,0
2017,2017Q4,7321,2,5,0,1,0
2017,2017Q4,7326,2,1,0,3,0
2017,2017Q4,7330,0,4,0,3,0
2017,2017Q4,7334,0,0,0,4,0
2017,2017Q4,7339,0,0,0,3,0
2017,2017Q4,7341,0,5,0,2,0
2017,2017Q4,7343,0,1,0,2,0
2017,2017Q4,7344,0,0,0,3,0
2017,2017Q4,7346,0,1,0,4,0
2017,2017Q4,7347,3,2,2,4,0
2017,2017Q4,7348,0,2,0,3,0
2017,2017Q4,7349,0,3,0,4,0
2017,2017Q4,7351,0,0,0,2,0
2017,2017Q4,7353,0,1,1,1,0
2017,2017Q4,7354,4,1,0,1,0
2017,2017Q4,7355,0,1,0,1,0
2017,2017Q4,7358,2,2,0,5,0
2017,2017Q4,7360,1,2,0,3,0
2017,2017Q4,7361,0,0,0,3,0
2017,2017Q4,7362,0,2,1,1,0
2017,2017Q4,7364,0,2,0,3,0
2017,2017Q4,7367,0,4,0,1,0
2017,2017Q4,7374,0,1,0,3,0
2017,2017Q4,7375,10,2,0,1,0
2017,2017Q4,7376,0,1,0,1,0
2017,2017Q4,7377,1,4,0,1,0
2017,2017Q4,7379,0,0,0,3,0
2017,2017Q4,7386,0,0,0,4,0
2017,2017Q4,7389,2,2,0,2,0
2017,2017Q4,7391,0,1,1,2,0
2017,2017Q4,7392,0,0,0,2,0
2017,2017Q4,7396,0,0,0,0,0
2017,2017Q4,7399,3,0,0,1,8
2017,2017Q4,7403,3,1,0,3,0
2017,2017Q4,7409,0,2,0,1,0
2017,2017Q4,7414,0,2,0,3,0
2017,2017Q4,7415,0,0,0,3,0
2017,2017Q4,7416,1,1,0,1,0
2017,2017Q4,7417,0,3,0,5,0
2017,2017Q4,7418,0,4,0,0,0
2017,2017Q4,7421,4,1,0,2,0
2017,2017Q4,7430,0,3,3,4,0
2017,2017Q4,7433,9,3,0,1,0
2017,2017Q4,7434,0,0,0,1,0
2017,2017Q4,7435,0,0,0,4,0
2017,2017Q4,7437,5,3,0,2,0
2017,2017Q4,7438,0,1,0,3,0
2017,2017Q4,7439,0,1,0,2,0
2017,2017Q4,7440,0,2,0,1,0
2017,2017Q4,7442,2,1,0,4,0
2017,2017Q4,7444,0,1,0,1,0
2017,2017Q4,7447,0,1,0,2,0
2017,2017Q4,7450,0,1,0,4,0
2017,2017Q4,7451,4,1,0,4,0
2017,2017Q4,7456,0,1,0,0,0
2017,2017Q4,7458,0,1,0,4,0
2017,2017Q4,7463,14,8,0,4,0
